door_state,sphone_signal,target,ts
0,0,backdoor,1556481073
0,0,backdoor,1556481075
1,1,backdoor,1556481077
0,0,backdoor,1556481078
0,0,backdoor,1556481080
0,0,backdoor,1556481082
1,1,backdoor,1556481083
0,0,backdoor,1556481085
0,0,backdoor,1556481087
1,1,backdoor,1556481088
0,0,backdoor,1556481090
0,0,backdoor,1556481092
0,0,backdoor,1556481093
0,0,backdoor,1556481095
0,0,backdoor,1556481097
0,0,backdoor,1556481098
0,0,backdoor,1556481100
0,0,backdoor,1556481102
0,0,backdoor,1556481103
1,1,backdoor,1556481105
0,0,backdoor,1556481107
0,0,backdoor,1556481108
0,0,backdoor,1556481113
0,0,backdoor,1556481115
0,0,backdoor,1556481122
1,1,backdoor,1556481123
0,0,backdoor,1556481125
0,0,backdoor,1556481127
0,0,backdoor,1556481128
1,1,backdoor,1556481130
0,0,backdoor,1556481132
0,0,backdoor,1556481133
0,0,backdoor,1556481135
0,0,backdoor,1556481137
0,0,backdoor,1556481140
0,0,backdoor,1556481143
0,0,backdoor,1556481145
0,0,backdoor,1556481147
0,0,backdoor,1556481148
0,0,backdoor,1556481150
0,0,backdoor,1556481152
0,0,backdoor,1556481153
1,1,backdoor,1556481155
0,0,backdoor,1556481157
0,0,backdoor,1556481158
0,0,backdoor,1556481160
0,0,backdoor,1556481162
0,0,backdoor,1556481163
0,0,backdoor,1556481165
0,0,backdoor,1556481167
0,0,backdoor,1556481168
0,0,backdoor,1556481170
1,1,backdoor,1556481172
0,0,backdoor,1556481175
1,1,backdoor,1556481177
0,0,backdoor,1556481182
0,0,backdoor,1556481183
0,0,backdoor,1556481185
0,0,backdoor,1556481187
0,0,backdoor,1556481188
0,0,backdoor,1556481190
1,1,backdoor,1556481192
0,0,backdoor,1556481193
0,0,backdoor,1556481195
0,0,normal,1556481197
0,0,normal,1556481198
1,1,normal,1556481200
1,1,normal,1556481202
0,0,normal,1556481203
0,0,normal,1556481205
1,1,normal,1556481207
1,1,normal,1556481208
0,0,normal,1556481210
0,0,normal,1556481212
0,0,normal,1556481213
0,0,normal,1556481215
0,0,normal,1556481217
1,1,normal,1556481218
1,1,normal,1556481220
0,0,normal,1556481222
0,0,normal,1556481223
0,0,backdoor,1556481225
0,0,backdoor,1556481227
0,0,backdoor,1556481228
0,0,backdoor,1556481230
0,0,backdoor,1556481232
0,0,backdoor,1556481233
0,0,backdoor,1556481235
0,0,backdoor,1556481240
0,0,backdoor,1556481242
0,0,backdoor,1556481243
0,0,backdoor,1556481245
0,0,backdoor,1556481247
0,0,backdoor,1556481248
0,0,backdoor,1556481250
1,1,backdoor,1556481252
0,0,backdoor,1556481253
0,0,backdoor,1556481255
0,0,backdoor,1556481257
1,1,backdoor,1556481258
0,0,backdoor,1556481260
0,0,backdoor,1556481262
0,0,backdoor,1556481263
1,1,backdoor,1556481265
0,0,backdoor,1556481267
0,0,backdoor,1556481268
0,0,backdoor,1556481270
0,0,backdoor,1556481272
0,0,backdoor,1556481273
0,0,backdoor,1556481275
0,0,backdoor,1556481277
0,0,backdoor,1556481278
0,0,backdoor,1556481280
0,0,backdoor,1556481282
0,0,backdoor,1556481283
0,0,backdoor,1556481285
0,0,backdoor,1556481287
0,0,backdoor,1556481288
0,0,backdoor,1556481290
0,0,backdoor,1556481293
1,1,backdoor,1556481295
1,1,backdoor,1556481300
0,0,backdoor,1556481302
0,0,backdoor,1556481303
0,0,backdoor,1556481305
0,0,backdoor,1556481307
0,0,backdoor,1556481308
0,0,backdoor,1556481310
0,0,backdoor,1556481312
0,0,backdoor,1556481313
0,0,backdoor,1556481315
0,0,backdoor,1556481317
0,0,backdoor,1556481318
0,0,backdoor,1556481320
0,0,backdoor,1556481322
0,0,backdoor,1556481323
0,0,backdoor,1556481325
0,0,backdoor,1556481327
1,1,backdoor,1556481328
0,0,backdoor,1556481330
0,0,backdoor,1556481332
0,0,backdoor,1556481333
1,1,backdoor,1556481335
0,0,backdoor,1556481337
0,0,backdoor,1556481340
0,0,backdoor,1556481342
0,0,backdoor,1556481343
0,0,backdoor,1556481345
0,0,backdoor,1556481347
0,0,backdoor,1556481350
0,0,backdoor,1556481352
0,0,backdoor,1556481353
0,0,backdoor,1556481355
0,0,backdoor,1556481357
1,1,backdoor,1556481363
0,0,backdoor,1556481365
0,0,backdoor,1556481367
0,0,backdoor,1556481368
0,0,backdoor,1556481370
0,0,backdoor,1556481372
0,0,backdoor,1556481375
0,0,backdoor,1556481377
0,0,backdoor,1556481378
0,0,backdoor,1556481380
0,0,backdoor,1556481382
1,1,backdoor,1556481383
0,0,backdoor,1556481385
0,0,backdoor,1556481387
0,0,backdoor,1556481388
0,0,backdoor,1556481390
0,0,backdoor,1556481392
0,0,backdoor,1556481393
0,0,backdoor,1556481395
0,0,backdoor,1556481397
0,0,backdoor,1556481398
0,0,backdoor,1556481400
0,0,backdoor,1556481402
0,0,backdoor,1556481403
0,0,backdoor,1556481405
0,0,backdoor,1556481407
1,1,backdoor,1556481408
0,0,backdoor,1556481410
1,1,backdoor,1556481412
0,0,backdoor,1556481413
0,0,backdoor,1556481415
0,0,backdoor,1556481418
1,1,backdoor,1556481425
0,0,backdoor,1556481427
0,0,backdoor,1556481428
0,0,backdoor,1556481430
0,0,backdoor,1556481432
0,0,backdoor,1556481433
1,1,backdoor,1556481435
0,0,backdoor,1556481440
0,0,backdoor,1556481442
0,0,backdoor,1556481443
0,0,backdoor,1556481445
1,1,backdoor,1556481447
0,0,backdoor,1556481448
0,0,backdoor,1556481450
0,0,backdoor,1556481452
0,0,backdoor,1556481453
0,0,backdoor,1556481455
0,0,backdoor,1556481457
0,0,backdoor,1556481458
0,0,backdoor,1556481460
0,0,backdoor,1556481462
0,0,backdoor,1556481463
0,0,backdoor,1556481465
0,0,backdoor,1556481467
0,0,backdoor,1556481468
0,0,backdoor,1556481470
0,0,backdoor,1556481472
0,0,backdoor,1556481473
0,0,backdoor,1556481475
1,1,backdoor,1556481482
0,0,backdoor,1556481483
0,0,backdoor,1556481485
0,0,backdoor,1556481487
0,0,backdoor,1556481488
0,0,backdoor,1556481490
0,0,backdoor,1556481492
0,0,backdoor,1556481493
0,0,backdoor,1556481495
0,0,backdoor,1556481497
0,0,backdoor,1556481498
0,0,backdoor,1556481500
1,1,backdoor,1556481502
0,0,backdoor,1556481503
0,0,backdoor,1556481505
0,0,backdoor,1556481507
0,0,backdoor,1556481508
0,0,backdoor,1556481510
0,0,backdoor,1556481513
0,0,backdoor,1556481515
0,0,backdoor,1556481517
0,0,backdoor,1556481518
0,0,backdoor,1556481520
0,0,backdoor,1556481522
0,0,backdoor,1556481523
0,0,backdoor,1556481525
0,0,backdoor,1556481527
0,0,backdoor,1556481528
0,0,backdoor,1556481530
0,0,backdoor,1556481532
0,0,backdoor,1556481533
0,0,backdoor,1556481535
0,0,backdoor,1556481542
0,0,backdoor,1556481543
0,0,backdoor,1556481545
0,0,backdoor,1556481547
0,0,backdoor,1556481548
0,0,backdoor,1556481550
0,0,backdoor,1556481552
0,0,backdoor,1556481553
0,0,backdoor,1556481555
0,0,backdoor,1556481557
0,0,backdoor,1556481558
0,0,backdoor,1556481560
0,0,backdoor,1556481562
1,1,backdoor,1556481563
0,0,backdoor,1556481565
0,0,backdoor,1556481567
0,0,backdoor,1556481568
0,0,backdoor,1556481570
0,0,backdoor,1556481572
0,0,backdoor,1556481573
0,0,backdoor,1556481575
0,0,backdoor,1556481577
0,0,backdoor,1556481578
0,0,backdoor,1556481580
0,0,backdoor,1556481582
0,0,backdoor,1556481583
1,1,backdoor,1556481585
0,0,backdoor,1556481587
0,0,backdoor,1556481588
0,0,backdoor,1556481590
0,0,backdoor,1556481592
0,0,backdoor,1556481593
0,0,backdoor,1556481595
0,0,backdoor,1556481598
0,0,backdoor,1556481602
0,0,backdoor,1556481603
0,0,backdoor,1556481605
0,0,backdoor,1556481607
1,1,backdoor,1556481608
0,0,backdoor,1556481610
0,0,backdoor,1556481612
0,0,backdoor,1556481613
0,0,backdoor,1556481615
1,1,backdoor,1556481617
1,1,backdoor,1556481618
0,0,backdoor,1556481620
1,1,backdoor,1556481622
0,0,backdoor,1556481623
0,0,backdoor,1556481625
0,0,backdoor,1556481627
0,0,backdoor,1556481628
1,1,backdoor,1556481630
1,1,backdoor,1556481632
0,0,backdoor,1556481633
1,1,backdoor,1556481635
0,0,backdoor,1556481637
0,0,backdoor,1556481638
0,0,backdoor,1556481640
0,0,backdoor,1556481642
1,1,backdoor,1556481643
0,0,backdoor,1556481645
0,0,backdoor,1556481647
0,0,backdoor,1556481648
0,0,backdoor,1556481650
0,0,backdoor,1556481652
0,0,backdoor,1556481653
0,0,backdoor,1556481655
0,0,backdoor,1556481660
0,0,backdoor,1556481663
0,0,backdoor,1556481665
0,0,backdoor,1556481667
0,0,backdoor,1556481668
0,0,backdoor,1556481670
0,0,backdoor,1556481672
0,0,backdoor,1556481673
1,1,backdoor,1556481675
0,0,backdoor,1556481677
0,0,backdoor,1556481678
0,0,backdoor,1556481680
0,0,backdoor,1556481682
1,1,backdoor,1556481683
0,0,backdoor,1556481685
0,0,backdoor,1556481687
0,0,backdoor,1556481688
0,0,backdoor,1556481690
0,0,backdoor,1556481692
0,0,backdoor,1556481693
0,0,backdoor,1556481695
0,0,backdoor,1556481697
0,0,backdoor,1556481698
0,0,backdoor,1556481700
0,0,backdoor,1556481702
0,0,backdoor,1556481703
1,1,backdoor,1556481705
0,0,backdoor,1556481707
1,1,backdoor,1556481710
0,0,backdoor,1556481712
0,0,backdoor,1556481713
0,0,backdoor,1556481715
0,0,backdoor,1556481723
0,0,backdoor,1556481725
0,0,backdoor,1556481727
0,0,backdoor,1556481728
0,0,backdoor,1556481730
0,0,backdoor,1556481735
0,0,backdoor,1556481737
0,0,backdoor,1556481738
0,0,backdoor,1556481740
1,1,backdoor,1556481742
0,0,backdoor,1556481743
0,0,backdoor,1556481745
0,0,backdoor,1556481747
0,0,backdoor,1556481748
0,0,backdoor,1556481750
0,0,backdoor,1556481752
0,0,backdoor,1556481753
1,1,backdoor,1556481755
0,0,backdoor,1556481757
1,1,backdoor,1556481758
0,0,backdoor,1556481760
0,0,backdoor,1556481762
0,0,backdoor,1556481763
0,0,backdoor,1556481765
0,0,backdoor,1556481767
0,0,backdoor,1556481768
0,0,backdoor,1556481770
0,0,backdoor,1556481772
0,0,backdoor,1556481773
0,0,backdoor,1556481775
0,0,backdoor,1556481778
0,0,backdoor,1556481780
0,0,backdoor,1556481785
1,1,backdoor,1556481787
0,0,backdoor,1556481788
0,0,backdoor,1556481790
0,0,backdoor,1556481792
0,0,backdoor,1556481793
1,1,backdoor,1556481795
0,0,backdoor,1556481797
0,0,backdoor,1556481798
0,0,backdoor,1556481800
0,0,backdoor,1556481802
0,0,backdoor,1556481803
0,0,backdoor,1556481805
0,0,backdoor,1556481807
1,1,normal,1556481808
0,0,backdoor,1556481810
0,0,backdoor,1556481812
0,0,backdoor,1556481813
0,0,backdoor,1556481815
0,0,backdoor,1556481817
0,0,backdoor,1556481818
0,0,backdoor,1556481820
0,0,normal,1556481822
1,1,backdoor,1556481823
0,0,backdoor,1556481825
0,0,backdoor,1556481827
0,0,backdoor,1556481828
0,0,backdoor,1556481830
0,0,backdoor,1556481832
0,0,backdoor,1556481833
0,0,normal,1556481835
1,1,backdoor,1556481837
0,0,backdoor,1556481840
0,0,backdoor,1556481842
0,0,backdoor,1556481843
0,0,backdoor,1556481845
0,0,backdoor,1556481847
0,0,normal,1556481848
0,0,backdoor,1556481850
1,1,backdoor,1556481852
0,0,backdoor,1556481853
0,0,backdoor,1556481855
0,0,backdoor,1556481857
0,0,backdoor,1556481858
0,0,backdoor,1556481860
0,0,normal,1556481862
0,0,backdoor,1556481863
0,0,backdoor,1556481865
1,1,backdoor,1556481867
0,0,backdoor,1556481868
0,0,backdoor,1556481870
0,0,backdoor,1556481872
0,0,backdoor,1556481873
0,0,backdoor,1556481877
1,1,backdoor,1556481878
0,0,backdoor,1556481880
1,1,backdoor,1556481882
0,0,backdoor,1556481883
0,0,backdoor,1556481885
0,0,backdoor,1556481887
1,1,backdoor,1556481888
0,0,backdoor,1556481890
0,0,backdoor,1556481892
0,0,backdoor,1556481893
0,0,backdoor,1556481895
0,0,backdoor,1556481900
0,0,backdoor,1556481902
0,0,backdoor,1556481903
0,0,backdoor,1556481905
0,0,backdoor,1556481907
0,0,backdoor,1556481908
0,0,backdoor,1556481910
0,0,backdoor,1556481912
0,0,backdoor,1556481913
0,0,backdoor,1556481915
0,0,backdoor,1556481917
1,1,backdoor,1556481918
0,0,backdoor,1556481920
0,0,backdoor,1556481922
0,0,backdoor,1556481923
0,0,backdoor,1556481925
0,0,backdoor,1556481927
0,0,backdoor,1556481928
0,0,backdoor,1556481930
0,0,backdoor,1556481932
0,0,backdoor,1556481933
0,0,backdoor,1556481935
0,0,backdoor,1556481937
0,0,backdoor,1556481938
0,0,backdoor,1556481940
0,0,backdoor,1556481942
0,0,backdoor,1556481943
0,0,backdoor,1556481945
0,0,backdoor,1556481947
0,0,backdoor,1556481948
0,0,backdoor,1556481950
1,1,backdoor,1556481952
0,0,backdoor,1556481953
0,0,backdoor,1556481955
0,0,backdoor,1556481963
0,0,backdoor,1556481965
0,0,backdoor,1556481967
0,0,backdoor,1556481968
0,0,backdoor,1556481970
0,0,backdoor,1556481972
1,1,backdoor,1556481973
0,0,backdoor,1556481975
0,0,backdoor,1556481977
0,0,backdoor,1556481978
0,0,backdoor,1556481980
0,0,backdoor,1556481982
0,0,backdoor,1556481983
0,0,backdoor,1556481985
0,0,backdoor,1556481987
0,0,backdoor,1556481988
0,0,backdoor,1556481992
0,0,backdoor,1556481993
0,0,backdoor,1556481995
0,0,backdoor,1556481997
0,0,backdoor,1556481998
0,0,backdoor,1556482000
0,0,backdoor,1556482002
0,0,backdoor,1556482003
0,0,backdoor,1556482005
0,0,backdoor,1556482010
0,0,backdoor,1556482012
0,0,backdoor,1556482013
0,0,backdoor,1556482015
0,0,normal,1556482020
0,0,backdoor,1556482025
0,0,backdoor,1556482027
0,0,backdoor,1556482028
0,0,backdoor,1556482030
0,0,backdoor,1556482032
0,0,normal,1556482033
0,0,backdoor,1556482035
1,1,backdoor,1556482037
1,1,backdoor,1556482038
0,0,backdoor,1556482040
0,0,backdoor,1556482042
0,0,backdoor,1556482043
0,0,backdoor,1556482045
0,0,backdoor,1556482047
0,0,backdoor,1556482048
0,0,backdoor,1556482050
0,0,backdoor,1556482052
0,0,backdoor,1556482053
0,0,backdoor,1556482055
0,0,backdoor,1556482057
0,0,backdoor,1556482058
0,0,backdoor,1556482060
0,0,backdoor,1556482062
0,0,backdoor,1556482063
0,0,backdoor,1556482065
0,0,backdoor,1556482067
0,0,backdoor,1556482068
0,0,backdoor,1556482070
0,0,backdoor,1556482072
0,0,backdoor,1556482073
1,1,backdoor,1556482075
0,0,backdoor,1556482082
0,0,backdoor,1556482083
1,1,backdoor,1556482087
0,0,backdoor,1556482088
0,0,backdoor,1556482090
0,0,backdoor,1556482092
0,0,backdoor,1556482093
0,0,backdoor,1556482095
0,0,backdoor,1556482097
0,0,backdoor,1556482098
0,0,backdoor,1556482100
0,0,backdoor,1556482102
0,0,backdoor,1556482103
0,0,backdoor,1556482107
0,0,backdoor,1556482108
0,0,backdoor,1556482110
0,0,backdoor,1556482112
1,1,backdoor,1556482113
0,0,backdoor,1556482115
0,0,backdoor,1556482117
0,0,backdoor,1556482118
0,0,backdoor,1556482120
0,0,backdoor,1556482122
0,0,backdoor,1556482123
0,0,backdoor,1556482125
0,0,backdoor,1556482127
0,0,backdoor,1556482128
0,0,backdoor,1556482130
0,0,backdoor,1556482132
0,0,backdoor,1556482133
0,0,backdoor,1556482135
0,0,backdoor,1556482140
1,1,backdoor,1556482142
0,0,backdoor,1556482143
0,0,backdoor,1556482145
0,0,backdoor,1556482147
0,0,backdoor,1556482148
0,0,backdoor,1556482150
0,0,backdoor,1556482152
0,0,backdoor,1556482153
0,0,backdoor,1556482155
0,0,backdoor,1556482157
0,0,backdoor,1556482158
0,0,backdoor,1556482160
1,1,backdoor,1556482162
0,0,backdoor,1556482163
0,0,backdoor,1556482165
1,1,backdoor,1556482167
0,0,backdoor,1556482168
0,0,backdoor,1556482170
0,0,backdoor,1556482172
0,0,backdoor,1556482173
0,0,backdoor,1556482175
1,1,backdoor,1556482177
0,0,backdoor,1556482178
0,0,backdoor,1556482180
0,0,backdoor,1556482182
0,0,backdoor,1556482185
0,0,backdoor,1556482187
1,1,backdoor,1556482188
0,0,backdoor,1556482190
0,0,backdoor,1556482192
0,0,backdoor,1556482193
0,0,backdoor,1556482195
0,0,backdoor,1556482200
0,0,backdoor,1556482202
0,0,backdoor,1556482203
0,0,backdoor,1556482205
1,1,backdoor,1556482207
1,1,backdoor,1556482208
0,0,backdoor,1556482210
0,0,backdoor,1556482212
0,0,backdoor,1556482219
0,0,backdoor,1556482220
0,0,backdoor,1556482222
0,0,backdoor,1556482224
0,0,backdoor,1556482225
0,0,backdoor,1556482227
0,0,backdoor,1556482229
0,0,backdoor,1556482230
0,0,backdoor,1556482232
0,0,backdoor,1556482234
1,1,backdoor,1556482235
0,0,backdoor,1556482237
0,0,backdoor,1556482239
0,0,backdoor,1556482240
0,0,backdoor,1556482242
0,0,backdoor,1556482244
0,0,backdoor,1556482245
0,0,backdoor,1556482247
0,0,backdoor,1556482249
0,0,backdoor,1556482250
0,0,backdoor,1556482252
0,0,backdoor,1556482254
0,0,backdoor,1556482255
0,0,backdoor,1556482262
0,0,backdoor,1556482264
0,0,backdoor,1556482265
0,0,backdoor,1556482267
0,0,backdoor,1556482269
0,0,backdoor,1556482270
0,0,backdoor,1556482272
0,0,backdoor,1556482274
0,0,backdoor,1556482275
0,0,backdoor,1556482277
0,0,backdoor,1556482279
0,0,backdoor,1556482280
0,0,backdoor,1556482282
0,0,backdoor,1556482284
1,1,backdoor,1556482285
0,0,backdoor,1556482287
0,0,backdoor,1556482289
0,0,backdoor,1556482290
0,0,backdoor,1556482292
0,0,backdoor,1556482294
0,0,backdoor,1556482295
0,0,backdoor,1556482297
0,0,backdoor,1556482299
0,0,backdoor,1556482300
0,0,backdoor,1556482302
0,0,backdoor,1556482304
0,0,backdoor,1556482305
1,1,backdoor,1556482307
0,0,backdoor,1556482309
0,0,backdoor,1556482310
1,1,backdoor,1556482312
1,1,backdoor,1556482314
0,0,backdoor,1556482315
0,0,backdoor,1556482317
0,0,backdoor,1556482322
0,0,backdoor,1556482324
0,0,backdoor,1556482325
0,0,backdoor,1556482327
1,1,backdoor,1556482329
0,0,backdoor,1556482330
0,0,backdoor,1556482332
0,0,backdoor,1556482334
0,0,backdoor,1556482335
1,1,backdoor,1556482337
0,0,backdoor,1556482339
0,0,backdoor,1556482340
0,0,backdoor,1556482342
0,0,backdoor,1556482344
0,0,backdoor,1556482345
0,0,backdoor,1556482347
1,1,backdoor,1556482349
1,1,backdoor,1556482350
0,0,backdoor,1556482352
0,0,backdoor,1556482354
0,0,backdoor,1556482355
0,0,backdoor,1556482357
0,0,backdoor,1556482359
0,0,backdoor,1556482360
0,0,backdoor,1556482362
0,0,backdoor,1556482364
0,0,backdoor,1556482365
0,0,backdoor,1556482367
0,0,backdoor,1556482369
0,0,backdoor,1556482370
0,0,backdoor,1556482372
0,0,backdoor,1556482374
0,0,backdoor,1556482375
0,0,backdoor,1556482380
0,0,backdoor,1556482382
0,0,backdoor,1556482384
1,1,backdoor,1556482385
0,0,backdoor,1556482387
0,0,normal,1556482389
0,0,backdoor,1556482390
0,0,backdoor,1556482392
0,0,backdoor,1556482394
0,0,backdoor,1556482395
0,0,backdoor,1556482397
0,0,backdoor,1556482399
0,0,backdoor,1556482400
0,0,normal,1556482402
0,0,backdoor,1556482404
0,0,backdoor,1556482405
0,0,backdoor,1556482407
0,0,backdoor,1556482409
0,0,backdoor,1556482410
0,0,backdoor,1556482412
0,0,backdoor,1556482414
0,0,backdoor,1556482415
0,0,backdoor,1556482417
0,0,backdoor,1556482420
0,0,backdoor,1556482422
0,0,backdoor,1556482424
1,1,backdoor,1556482425
1,1,backdoor,1556482427
0,0,backdoor,1556482429
0,0,backdoor,1556482434
0,0,backdoor,1556482435
0,0,backdoor,1556482442
0,0,backdoor,1556482444
0,0,backdoor,1556482445
0,0,backdoor,1556482447
0,0,backdoor,1556482449
0,0,backdoor,1556482450
0,0,backdoor,1556482452
0,0,backdoor,1556482454
0,0,normal,1556482455
0,0,backdoor,1556482457
0,0,backdoor,1556482459
0,0,backdoor,1556482460
0,0,backdoor,1556482462
0,0,backdoor,1556482464
0,0,backdoor,1556482465
0,0,backdoor,1556482467
0,0,backdoor,1556482469
0,0,backdoor,1556482470
0,0,backdoor,1556482472
0,0,backdoor,1556482474
0,0,backdoor,1556482477
1,1,backdoor,1556482479
0,0,backdoor,1556482480
0,0,backdoor,1556482482
0,0,backdoor,1556482484
0,0,backdoor,1556482485
0,0,backdoor,1556482487
0,0,backdoor,1556482489
0,0,backdoor,1556482490
0,0,backdoor,1556482492
0,0,backdoor,1556482494
0,0,normal,1556482495
0,0,backdoor,1556482500
0,0,backdoor,1556482502
0,0,backdoor,1556482504
0,0,backdoor,1556482505
0,0,backdoor,1556482507
0,0,backdoor,1556482509
0,0,backdoor,1556482510
0,0,backdoor,1556482512
0,0,backdoor,1556482514
0,0,backdoor,1556482515
0,0,backdoor,1556482517
0,0,backdoor,1556482519
0,0,backdoor,1556482520
0,0,backdoor,1556482522
0,0,backdoor,1556482524
0,0,backdoor,1556482525
0,0,backdoor,1556482527
0,0,backdoor,1556482529
1,1,backdoor,1556482530
0,0,backdoor,1556482532
1,1,backdoor,1556482534
0,0,normal,1556482535
0,0,backdoor,1556482537
0,0,backdoor,1556482539
0,0,backdoor,1556482540
0,0,backdoor,1556482542
0,0,backdoor,1556482544
0,0,backdoor,1556482545
0,0,backdoor,1556482549
0,0,backdoor,1556482550
0,0,backdoor,1556482552
0,0,backdoor,1556482554
0,0,backdoor,1556482555
0,0,backdoor,1556482560
0,0,normal,1556482562
0,0,backdoor,1556482564
0,0,backdoor,1556482565
0,0,backdoor,1556482567
0,0,backdoor,1556482569
0,0,backdoor,1556482570
0,0,backdoor,1556482572
0,0,backdoor,1556482574
0,0,normal,1556482575
0,0,backdoor,1556482577
0,0,backdoor,1556482579
0,0,backdoor,1556482580
0,0,backdoor,1556482582
0,0,backdoor,1556482584
0,0,backdoor,1556482585
0,0,backdoor,1556482587
0,0,backdoor,1556482589
0,0,backdoor,1556482590
0,0,backdoor,1556482592
0,0,backdoor,1556482595
0,0,backdoor,1556482597
0,0,backdoor,1556482599
0,0,backdoor,1556482600
0,0,backdoor,1556482602
0,0,backdoor,1556482604
0,0,backdoor,1556482605
0,0,backdoor,1556482607
0,0,backdoor,1556482609
0,0,backdoor,1556482610
1,1,backdoor,1556482612
0,0,backdoor,1556482614
0,0,backdoor,1556482615
0,0,backdoor,1556482620
0,0,backdoor,1556482622
0,0,backdoor,1556482624
0,0,backdoor,1556482625
1,1,backdoor,1556482627
0,0,backdoor,1556482629
0,0,backdoor,1556482630
0,0,backdoor,1556482634
0,0,backdoor,1556482635
0,0,backdoor,1556482637
0,0,backdoor,1556482639
0,0,backdoor,1556482642
0,0,backdoor,1556482644
0,0,backdoor,1556482645
0,0,backdoor,1556482647
0,0,backdoor,1556482649
0,0,backdoor,1556482650
0,0,backdoor,1556482652
0,0,backdoor,1556482654
0,0,backdoor,1556482655
0,0,backdoor,1556482657
0,0,backdoor,1556482659
0,0,backdoor,1556482660
0,0,backdoor,1556482662
1,1,backdoor,1556482664
0,0,backdoor,1556482665
0,0,backdoor,1556482667
0,0,backdoor,1556482669
0,0,backdoor,1556482670
0,0,backdoor,1556482672
0,0,backdoor,1556482674
0,0,backdoor,1556482675
0,0,backdoor,1556482682
0,0,backdoor,1556482684
0,0,backdoor,1556482685
1,1,backdoor,1556482687
1,1,backdoor,1556482689
0,0,backdoor,1556482690
0,0,backdoor,1556482692
0,0,backdoor,1556482694
0,0,backdoor,1556482695
0,0,backdoor,1556482697
0,0,backdoor,1556482699
0,0,backdoor,1556482700
0,0,backdoor,1556482702
0,0,backdoor,1556482704
1,1,backdoor,1556482705
1,1,backdoor,1556482707
0,0,backdoor,1556482709
0,0,backdoor,1556482710
0,0,backdoor,1556482712
0,0,backdoor,1556482714
0,0,backdoor,1556482715
0,0,backdoor,1556482717
1,1,backdoor,1556482719
0,0,backdoor,1556482720
0,0,backdoor,1556482722
1,1,backdoor,1556482724
0,0,backdoor,1556482725
0,0,backdoor,1556482727
0,0,backdoor,1556482729
0,0,backdoor,1556482730
0,0,backdoor,1556482732
0,0,backdoor,1556482734
0,0,backdoor,1556482735
0,0,backdoor,1556482742
0,0,backdoor,1556482744
0,0,backdoor,1556482745
0,0,backdoor,1556482747
1,1,backdoor,1556482749
0,0,backdoor,1556482750
0,0,backdoor,1556482752
0,0,backdoor,1556482754
0,0,backdoor,1556482755
0,0,backdoor,1556482757
0,0,normal,1556482759
0,0,backdoor,1556482760
1,1,backdoor,1556482762
0,0,backdoor,1556482764
0,0,backdoor,1556482765
0,0,backdoor,1556482767
0,0,backdoor,1556482769
0,0,backdoor,1556482770
1,1,backdoor,1556482772
0,0,backdoor,1556482775
0,0,backdoor,1556482777
0,0,backdoor,1556482779
0,0,backdoor,1556482780
0,0,backdoor,1556482782
0,0,backdoor,1556482784
0,0,backdoor,1556482785
0,0,backdoor,1556482787
0,0,backdoor,1556482789
0,0,backdoor,1556482790
0,0,backdoor,1556482792
0,0,backdoor,1556482794
0,0,backdoor,1556482795
0,0,backdoor,1556482802
0,0,backdoor,1556482804
0,0,backdoor,1556482807
0,0,backdoor,1556482809
0,0,backdoor,1556482810
0,0,backdoor,1556482812
0,0,backdoor,1556482814
0,0,backdoor,1556482815
0,0,backdoor,1556482817
0,0,backdoor,1556482819
1,1,backdoor,1556482820
0,0,backdoor,1556482822
0,0,backdoor,1556482824
0,0,backdoor,1556482825
0,0,backdoor,1556482827
0,0,backdoor,1556482829
0,0,backdoor,1556482830
0,0,backdoor,1556482832
0,0,backdoor,1556482834
0,0,backdoor,1556482837
0,0,backdoor,1556482839
0,0,backdoor,1556482840
0,0,backdoor,1556482842
0,0,backdoor,1556482844
0,0,backdoor,1556482845
1,1,backdoor,1556482847
0,0,backdoor,1556482849
0,0,backdoor,1556482850
0,0,backdoor,1556482852
0,0,backdoor,1556482854
0,0,backdoor,1556482855
0,0,backdoor,1556482862
0,0,backdoor,1556482864
0,0,backdoor,1556482865
0,0,backdoor,1556482867
0,0,backdoor,1556482869
0,0,backdoor,1556482870
0,0,backdoor,1556482872
0,0,backdoor,1556482874
1,1,backdoor,1556482875
0,0,backdoor,1556482877
0,0,backdoor,1556482879
0,0,backdoor,1556482880
0,0,backdoor,1556482882
0,0,backdoor,1556482884
0,0,backdoor,1556482885
0,0,backdoor,1556482887
0,0,backdoor,1556482889
0,0,backdoor,1556482890
0,0,backdoor,1556482892
0,0,backdoor,1556482894
0,0,backdoor,1556482895
0,0,backdoor,1556482897
0,0,backdoor,1556482899
0,0,backdoor,1556482900
1,1,backdoor,1556482902
0,0,backdoor,1556482904
0,0,backdoor,1556482905
0,0,backdoor,1556482907
0,0,backdoor,1556482909
0,0,backdoor,1556482910
1,1,backdoor,1556482912
1,1,backdoor,1556482914
0,0,backdoor,1556482915
0,0,normal,1556482917
0,0,backdoor,1556482920
0,0,backdoor,1556482924
0,0,backdoor,1556482925
0,0,backdoor,1556482927
0,0,backdoor,1556482929
0,0,backdoor,1556482930
0,0,backdoor,1556482932
0,0,backdoor,1556482934
1,1,backdoor,1556482935
0,0,backdoor,1556482937
0,0,backdoor,1556482939
0,0,backdoor,1556482940
